Time,ServoPulse,MeasuredForce,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8
0.0015017986297607422,0,0.0,0,0,0,0,0,0,0,0
0.1142282485961914,10,0.0,0,0,0,0,0,0,0,0
0.22123384475708008,20,0.0,0,0,0,0,0,0,0,0
0.33041858673095703,30,0.0,0,0,0,0,0,0,0,0
0.43787479400634766,40,0.0,0,0,0,0,0,0,0,0
0.5459704399108887,50,0.0,0,0,0,0,0,0,0,0
0.6533901691436768,60,0.0,0,0,0,0,0,0,0,0
0.7619214057922363,70,0.0,0,0,0,0,0,0,0,0
0.8688664436340332,80,0.0,0,0,0,0,0,0,0,0
0.9773950576782227,90,0.0,0,0,0,0,0,0,0,0
1.0844032764434814,100,0.0,0,0,0,0,0,0,0,0
1.19240403175354,110,0.0,0,0,0,0,0,0,0,0
1.3010761737823486,120,0.0,0,0,0,0,0,0,0,0
1.4102051258087158,130,0.032265321678880285,0,0,0,0,8,0,0,0
1.5172860622406006,140,0.02951646415677627,0,0,0,0,0,0,0,0
1.62534761428833,150,0.027089379880957602,0,0,0,0,0,0,0,0
1.7328431606292725,160,0.024929760794917214,0,0,0,0,0,0,0,0
1.8417789936065674,170,0.022995346633225465,0,0,0,0,0,0,0,0
1.9502789974212646,180,0.02125273748303313,0,0,0,0,0,0,0,0
2.057269811630249,190,0.09053029167940979,0,0,0,0,21,0,0,0
2.1649277210235596,200,0.08393087565060132,0,0,0,0,0,0,0,0
2.27327036857605,210,0.07790873861816877,0,0,0,0,0,0,0,0
2.380369186401367,220,0.07239572104667774,0,0,0,0,0,0,0,0
2.4873745441436768,230,0.06733467792395313,0,0,0,0,0,0,0,0
2.5956320762634277,240,0.0626772538958773,0,0,0,0,0,0,0,0
2.7037203311920166,250,0.058382177374863044,3,0,0,0,0,0,0,0
2.811763048171997,260,0.05441393871355433,0,0,0,0,0,0,0,0
2.919461727142334,270,0.05074175603446377,0,0,0,0,0,0,0,0
3.027684450149536,280,0.04733875887260931,0,0,0,0,0,0,0,0
3.134614944458008,290,0.04418133839782976,0,0,0,0,0,0,0,0
3.242683172225952,300,0.04124862620137225,0,0,0,0,0,0,0,0
3.3501856327056885,310,0.03852207314078651,0,0,0,0,0,0,0,0
3.4582571983337402,320,0.03598510666029289,0,0,0,0,0,0,0,0
3.566337823867798,330,0.03362285009978721,0,0,0,0,0,0,0,0
3.6743252277374268,340,0.031421891295189734,0,0,0,0,0,0,0,0
3.7823309898376465,350,0.02937009061765274,0,0,0,0,0,0,0,0
3.890329122543335,360,0.02745642075353336,0,0,0,0,0,0,0,0
3.999192714691162,370,0.025670832171863767,0,0,0,0,0,0,0,0
4.107529163360596,380,0.02400413949128792,0,0,0,0,0,0,0,0
4.215543508529663,390,0.022447924938449885,0,0,0,0,0,0,0,0
4.323930978775024,400,0.020994455853777974,0,0,0,0,0,0,0,0
4.4301512241363525,410,0.019636613799665616,0,0,0,0,0,0,0,0
4.538654327392578,420,0.018367833298359282,0,0,0,0,0,0,0,0
4.647787809371948,430,0.017182048601115538,0,0,0,0,0,0,0,0
4.755107164382935,440,0.016073647188119437,0,0,0,0,0,0,0,0
4.863085985183716,450,0.015037428936849716,0,0,0,0,0,0,0,0
4.971587419509888,460,0.01406857008777226,0,0,0,0,0,0,0,0
5.079227447509766,470,0.013162591290288359,0,0,0,0,0,0,0,0
5.187389135360718,480,0.012315329136413278,0,0,0,0,0,0,0,0
5.296262502670288,490,0.011522910690696699,0,0,0,0,0,0,0,0
5.404078245162964,500,0.010781730607119271,0,0,0,0,0,0,0,0
5.510753870010376,510,0.010088430490817809,0,0,0,0,0,0,0,0
5.619102954864502,520,0.009439880217444449,0,0,0,0,0,0,0,0
5.726693630218506,530,0.00883316096809078,0,0,0,0,0,0,0,0
5.834205865859985,540,0.008265549774873326,0,0,0,0,0,0,0,0
5.9432103633880615,550,0.0077345054029772965,0,0,0,0,0,0,0,0
6.0505688190460205,560,0.007237655420392789,0,0,0,0,0,0,0,0
6.158843994140625,570,0.0067727843277194145,0,0,0,0,0,0,0,0
6.2662129402160645,580,0.006337822638043755,0,0,0,0,0,0,0,0
6.3724730014801025,590,0.005930836811641927,0,0,0,0,0,0,0,0
6.480785131454468,600,0.005550019962640537,0,0,0,0,0,0,0,0
6.587595462799072,610,0.005193683265201043,0,0,0,0,0,0,0,0
6.696097373962402,620,0.004860247995615133,0,0,0,0,0,0,0,0
6.805225372314453,630,0.0074662508836073555,0,0,0,0,0,0,0,1
6.912205696105957,640,0.006986970685765138,0,0,0,0,0,0,0,0
7.019983291625977,650,0.006538477629814774,0,0,0,0,0,0,0,0
7.129016637802124,660,0.006118790320494916,0,0,0,0,0,0,0,0
7.2373902797698975,670,0.005726055556527126,0,0,0,0,0,0,0,0
7.3453147411346436,680,0.00535853991496269,0,0,0,0,0,0,0,0
7.4526917934417725,690,0.005014621909801005,0,0,0,0,0,0,0,0
7.560744524002075,700,0.004692784681837628,0,0,0,0,0,0,0,0
7.667205333709717,710,0.004391609180582622,0,0,0,0,0,0,0,0
7.775801420211792,720,0.004109767802520101,0,0,0,0,0,0,0,0
7.8838112354278564,730,0.0038460184530237536,0,0,0,0,0,0,0,0
7.991785526275635,740,0.12028159243998264,0,0,0,0,0,4,0,0
8.099833011627197,750,0.1125625780372979,0,0,0,0,0,0,0,0
8.207696676254272,760,0.10533900547379255,0,0,0,0,0,0,0,0
8.315654277801514,770,0.09857906098917595,0,0,0,0,0,0,0,0
8.422523498535156,780,0.09225297620725322,0,0,0,0,0,0,0,0
