Time,ServoPulse,MeasuredForce,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8
0.0005061626434326172,0,0.0,0,0,0,0,0,0,0,0
0.10850048065185547,10,0.0,0,0,0,0,0,0,0,0
0.21698665618896484,20,0.0,0,0,0,0,0,0,0,0
0.32334232330322266,30,0.0,0,0,0,0,0,0,0,0
0.43181848526000977,40,0.0,0,0,0,0,0,0,0,0
0.5398118495941162,50,0.0,0,0,0,0,0,0,0,0
0.6455512046813965,60,0.0,0,0,0,0,0,0,0,0
0.753821849822998,70,0.0,0,0,0,0,0,0,0,0
0.8620529174804688,80,0.0,0,0,0,0,0,0,0,0
0.9688270092010498,90,0.0,0,0,0,0,0,0,0,0
1.0777182579040527,100,0.004744015756908377,0,0,0,1,0,0,0,0
1.1862385272979736,110,0.0042786356331629746,0,0,0,0,0,0,0,0
1.2947933673858643,120,0.0038808544507722763,0,0,0,0,0,0,0,0
1.4033150672912598,130,0.0035365076533538015,0,0,0,0,0,0,0,0
1.5118472576141357,140,0.0032352134105239445,0,0,0,0,0,0,0,0
1.6199755668640137,150,0.002969187793231377,0,0,0,0,0,0,0,0
1.7299745082855225,160,0.0027324782540511117,0,0,0,0,0,0,0,0
1.8369858264923096,170,0.0025204527687432503,0,0,0,0,0,0,0,0
1.9451847076416016,180,0.0023294504704307107,0,0,0,0,0,0,0,0
2.052811622619629,190,0.002156537269392365,0,0,0,0,0,0,0,0
2.1613552570343018,200,0.001999331472765204,0,0,0,0,0,0,0,0
2.2698657512664795,210,0.0018558771359801335,0,0,0,0,0,0,0,0
2.3783769607543945,220,0.0017245506193061635,0,0,0,0,0,0,0,0
2.4860482215881348,230,0.0016039906618191394,0,0,0,0,0,0,0,0
2.594543218612671,240,0.0014930453825144287,0,0,0,0,0,0,0,0
2.7035460472106934,250,0.03253931247994203,0,1,0,0,0,0,0,0
2.8115453720092773,260,0.030327614259674788,0,0,0,0,0,0,0,0
2.9200544357299805,270,0.028280922871117466,0,0,0,0,0,0,0,0
3.0283122062683105,280,0.0263842620578876,0,0,0,0,0,0,0,0
3.1373422145843506,290,0.024624473436100868,0,0,0,0,0,0,0,0
3.245851755142212,300,0.030172263827463887,0,0,0,0,0,1,0,0
3.3543524742126465,310,0.028177863386538774,0,0,0,0,0,0,0,0
3.462865114212036,320,0.026322140444465625,0,0,0,0,0,0,0,0
3.571068048477173,330,0.02459421312335247,0,0,0,0,0,0,0,0
3.6795685291290283,340,0.022984270784873202,0,0,0,0,0,0,0,0
3.787583827972412,350,0.024451544805986436,0,0,0,1,0,0,0,1
3.8970844745635986,360,0.022858353111907807,0,0,0,0,0,0,0,0
4.005217790603638,370,0.021371793203798093,0,0,0,0,0,0,0,0
4.113217353820801,380,0.04949582774786261,0,0,0,0,0,1,0,0
4.221728324890137,390,0.046286959232749024,0,0,0,0,0,0,0,0
4.330271005630493,400,0.04328994884302542,0,0,0,0,0,0,0,0
4.438435077667236,410,0.040490118570270114,0,0,0,0,0,0,0,0
4.547449827194214,420,0.03787393059297155,0,0,0,0,0,0,0,0
4.655969858169556,430,0.03542887751609998,0,0,0,0,0,0,0,0
4.7639851570129395,440,0.03314338648931046,0,0,0,0,0,0,0,0
4.872493505477905,450,0.031006735013315988,0,0,0,0,0,0,0,0
4.981495141983032,460,0.029008976638210116,0,0,0,1,0,0,0,0
5.089239597320557,470,0.027140875075154544,0,0,0,0,0,0,0,0
5.198348522186279,480,0.025393845499663854,0,0,0,0,0,0,0,0
5.306734085083008,490,0.02375990203305253,0,0,0,0,0,0,0,0
5.4143829345703125,500,0.4023179109234451,0,0,0,0,0,0,13,0
5.522887229919434,510,0.37644756926890516,0,0,0,0,0,0,0,0
5.63188099861145,520,0.3522470581802577,0,0,0,0,0,0,0,0
5.740105628967285,530,0.3296074625706409,0,0,0,0,0,0,0,0
5.847897529602051,540,0.30842717549119725,0,0,0,0,0,0,0,0
5.956715822219849,550,0.28861137132263553,0,0,0,0,0,0,0,0
6.065150260925293,560,0.2700715232852751,0,0,0,0,0,0,0,0
6.172601938247681,570,0.25272496050531135,0,0,0,0,0,0,0,0
6.281352758407593,580,0.23649446053283996,0,0,0,0,0,0,0,0
6.389328479766846,590,0.2213078737574926,0,0,0,0,0,0,0,0
6.497623920440674,600,0.20709777662953036,0,0,0,0,0,0,0,0
